Data de envio;Tipo de pessoa;Estado;Município;Local de Armazenamento;Camarão Rosa (Kg);Camarão Sete Barbas (Kg);Camarão Branco (Kg);Camarão Santana ou Vermelho (Kg);Camarão Barba-ruça (Kg);Apresentação do produto;Tipo de embalagem
07/12/2022;Física;Espírito Santo;Marataízes;Rua Rui Barbosa, 159;0;300;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Marataízes;Rua Alfredo Ernesto Lopes, 39;0;300;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Marataízes;Rua Domingos Martins, S/N;0;200;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Cariacica;Rua Eliezer Gonçalves De Jesus, Nº 12;0;200;0;0;0;In Natura;Isopor
07/12/2022;Física;Espírito Santo;Anchieta;Rua Projetada - Sn;0;153;35;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Anchieta;Ubu Pescados,Ubu;250;200;400;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Anchieta;R. Comendador Ramos Nº 04;98;260;0;140;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Itapemirim;Avenida Beira Mar, S/N;50;750;50;0;0;Congelado;Isopor
07/12/2022;Jurídica;Espírito Santo;Guarapari;Rua Manoel Simões, 33;2200;7500;0;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Marataízes;Rua Pedro Coimbra Garcia - N 560;0;400;20;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Itapemirim;Avenida Beira Mar, Sn;0;200;0;0;0;In Natura;Isopor
07/12/2022;Física;Espírito Santo;Anchieta;Mercado Municipal A;100;200;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Vitória;Travessa Messias Das Neves 20;60;300;20;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Anchieta;Mercado Municipal Bx 2;100;200;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Anchieta;Rua Marechal Floriano Peixoto 465;0;200;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Anchieta;Rua Projetada - Sn;0;253;0;0;0;Congelado;Plástica
02/12/2022;Jurídica;Espírito Santo;Conceição da Barra;Rua 17 De Abril, N° 149;400;13000;0;800;0;Congelado;Plástica
03/12/2022;Jurídica;Espírito Santo;Conceição da Barra;Rua 13 De Maio;0;800;0;50;0;Congelado;Plástica
02/12/2022;Física;Espírito Santo;São Mateus;R. Manoel Peçanha 287;0;100;0;0;0;Congelado;Plástica
06/12/2022;Física;Espírito Santo;Conceição da Barra;Rua São José , N° 146;2040;0;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Conceição da Barra;Rua Lisboa Vasconcelos, S/N;0;0;0;25;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Conceição da Barra;Capitão Antero Faria, 471;0;500;0;30;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;São Mateus;Av. Jones Dos Santos Neves, 5S/N;120;800;0;50;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Linhares;Av. Augusto Calmon 1066;0,35;0;0;0;0;Congelado;Plástica
06/12/2022;Física;Espírito Santo;Linhares;Rua Felipe Camarao, Interlagos;70;800;0;0;70;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Colatina;Rua Jose Marim, N° 33;706;788;0;0;0;Congelado;Plástica
06/12/2022;Física;Espírito Santo;Colatina;Travessia Gilberto Paes N° 34;120;130;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;São Mateus;Av. Bernardino Jose De Sena;10;170;0;10;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Serra;Rua Romana, N° 20;1620;1030;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Serra;Rua Caramuru 1741;3300;1100;700;1500;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;São Mateus;Rod. Br 381, Miguel Curry Carneiro, S/N;0;4,8;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;São Gabriel da Palha;Av. Presidente Castelo Branco, N° 10;0;8,822;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;São Mateus;Rua Monsenhor Guilherme Schimitz Nº 431;0;13,464;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Barra de São Francisco;Rua Vereador Tito Waldemar Vieira Nº 1191;0;5,808;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Nova Venécia;Av. Guanabara Nº 142;0;21,05;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Anchieta;Praça Comendador Ramos - Box 1;50;300;0;0;0;Congelado;Plástica
06/12/2022;Física;Espírito Santo;Anchieta;Praça Dos Imigrantes;200;400;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Vitória;N° 330, Jardim Camburi;280;190;0;0;0;Congelado;Plástica
06/12/2022;Física;Espírito Santo;Anchieta;Rua Praça Do Imigrante;30;0;0;0;200;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Anchieta;Rua Comendador Ramos N° 88;150;400;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Anchieta;Rua Comendador Ramos N° 76;200;200;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Vitória;Rua Almirante Tamandare, 46;550;650;0;250;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Serra;Rua Caramuru 1741;2300;1100;0;1900;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Serra;Av. Abido Saaoi, 3687;550;650;0;250;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Aracruz;Rua Tiburcio Alves Da Costa;50;300;0;0;0;Congelado;Plástica
06/12/2022;Física;Espírito Santo;Linhares;Es010 Barra Seca S/N;0;1800;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Vitória;Rua Orlando Rocha, S/N;400;800;400;0;0;Congelado;Plástica
29/11/2022;Física;Espírito Santo;Piúma;Rua Julio N. Pereira;0;1400;0;0;0;Congelado;Plástica
06/12/2022;Jurídica;Espírito Santo;Aracruz;Barra Do Riacho;0;420;0;0;0;In Natura;Isopor
29/11/2022;Física;Espírito Santo;Serra;Av. São Paulo, S/N;0;800;0;0;0;Congelado;Plástica
23/11/2022;Jurídica;Espírito Santo;Colatina;Av. Presidente Kennedy, 975;264;1706;0;252;0;Congelado;Plástica
23/11/2022;Física;Espírito Santo;São Mateus;Rua Umbatuba N° 200;10;100;60;0;0;Congelado;Plástica
23/11/2022;Física;Espírito Santo;Vila Velha;Avenida Antonio Gil Veloso, N° 3051;120;160;0;0;0;Congelado;Plástica
22/11/2022;Física;Espírito Santo;Linhares;Mercado Municipal Box 32;50;150;0;0;0;Congelado;Plástica
22/11/2022;Física;Espírito Santo;Vitória;Avenida Edvaldo Lima, N° 344;600;1150;0;0;0;Congelado;Plástica
22/11/2022;Física;Espírito Santo;Marataízes;Rua Pedro Coimbra Garcia, 623;30;350;0;0;0;Congelado;Plástica
22/11/2022;Física;Espírito Santo;São Mateus;Rod. Othovmno Duarte Santos Pedra D'Agua N° 30;30;80;0;0;0;Congelado;Plástica
21/11/2022;Jurídica;Espírito Santo;Vila Velha;Bairro Itapoã, N° 3051;100;350;100;0;0;Congelado;Plástica
03/11/2022;Física;Espírito Santo;Linhares;Av. Argeu Ribeiro De Moraes, S/N;0;100;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Anchieta;Rua Principal, Parati;0;100;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Piúma;Rua Santa Tereza, 325;0;150;0;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vila Velha;Av. Champagnat, 946;10437;0;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Anchieta;Av. Dom Helvecio Gomes De Oliveira;400;150;0;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Anchieta;Rua Sizinio Felisberto, S/N;0;360;0;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vitória;Rua Almirante Tamandare 24;30000;8000;2000;10000;500;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vitória;Av. Rio Branco, 77;49,6;0;66,8;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vitória;Rua Almirante Barroso 191;30000;6000;2000;2000;500;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vitória;Rua Almirante Tamandare, 65;4000;3500;1000;2000;200;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vila Velha;Rua Itaabaia, 40;95,8;78,8;0;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vitória;Rua Almirante Tamandare 34;1000;800;600;600;200;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vitória;Av. Hugo Viola, 615;73,8;0;70,6;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vila Velha;Avenida Santa Leopoldina 2700;29,2;2,5;65,2;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Cariacica;Avenida Expedito Garcia, Campo Grande, 1500;102,4;0;89,8;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vila Velha;Av. Champagnat, 920;156,4;14;125,8;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vitória;Av. Judith Castello Ribeiro, 272;127,2;0,5;118,6;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Serra;Avenida Civit, 1996;120,6;10,5;62,4;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vila Velha;Av. São Paulo, 2600;83,2;0;108,8;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Serra;Rodovia Governador Mário Covas (Br 101), Km 8,5, S/N;540;580;0;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Linhares;Avenida Prefeito Samuel Batista Cruz, 1812;79;0,4;261,2;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Vitória;Rua Eduardo Dos Santos N° 21;0;250;0;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Cachoeiro de Itapemirim;Rua Moreira, 281;39,2;0;167,8;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Vitória;Box 43/44 Peixaria Moqueca;200;1400;0;0;0;Resfriado;Outro
07/12/2022;Física;Espírito Santo;Serra;Avenida Romulo Castelo S/N;600;1100;200;0;0;Congelado;Outro
07/12/2022;Jurídica;Espírito Santo;Guarapari;Rua Joao Batista Piumbini, 31;107,4;1;62,2;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Vitória;Rua Eduardo Dos Santos N° 21;0;500;0;0;0;Resfriado;Isopor
07/12/2022;Jurídica;Espírito Santo;Serra;Av. Desembargador Mario Da Silva Nunes, 545;97,6;0;133;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Vitória;Box 43/44 Peixaria Moqueca;200;1400;0;0;0;Resfriado;Outro
07/12/2022;Física;Espírito Santo;Vitória;Av. Elias Miguel S/N;30;700;0;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Vitória;Avenida Jose Maria Vivacqua Santos, 100;50;0;24;0;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Cariacica;Avenida Mario Gurgel, 2728;35,6;0;23,8;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Serra;Rua Romana, N° 20;200;100;100;0;0;Congelado;Plástica
07/12/2022;Física;Espírito Santo;Vitória;Rua Eduardo Dos Santos N° 21;100;700;0;0;0;Resfriado;Isopor
07/12/2022;Jurídica;Espírito Santo;Vila Velha;Rua Curitiba 1105;100;400;0;100;0;Congelado;Plástica
07/12/2022;Jurídica;Espírito Santo;Conceição da Barra;Rua Adolfo Pereira Duarte, 9;0;130;147;0;0;Congelado;Plástica
08/12/2022;Física;Espírito Santo;Vitória;Rua Orlando Rocha, S/N;400;400;400;0;0;Resfriado;Plástica
08/12/2022;Física;Espírito Santo;Serra;Av. Engenheiro Ceciliano Abel De Almeida, S/N;50;80;0;40;0;Congelado;Plástica
08/12/2022;Física;Espírito Santo;Vitória;Rua Eduardo Dos Santos N° 21;140;620;0;0;0;Resfriado;Isopor
08/12/2022;Física;Espírito Santo;Cariacica;Rua Jucelino Kubitscheck Vista Mar;50;500;50;0;0;Resfriado;Isopor
08/12/2022;Jurídica;Espírito Santo;Vitória;Rua Nova São Vicente, 18;435;220;0;0;0;Resfriado;Isopor
12/12/2022;Física;Espírito Santo;Marataízes;Rua Pedro Coimbra Garcia - N 565;0;300;0;0;0;Congelado;Plástica
12/12/2022;Física;Espírito Santo;Vitória;Rua Almirante Tamandare 23;200;243;142;0;0;In Natura;Outro
12/12/2022;Física;Espírito Santo;Vitória;Rua Desembargador Lourival De Almeida, 19B;200;200;0;0;0;Congelado;Plástica
12/12/2022;Jurídica;Espírito Santo;Serra;Av Regiao Sudeste 959;80;135;50;0;0;Congelado;Outro
12/12/2022;Física;Espírito Santo;Vitória;Rua Almirante Tamandare 23;415;268;151;0;0;Congelado;Plástica
12/12/2022;Física;Espírito Santo;Vitória;Rua Almirante Tamandare 23;363;275;150;0;0;Congelado;Plástica
12/12/2022;Física;Espírito Santo;Vitória;Rua Almirante Tamandare 23;281;179;181;0;0;Congelado;Plástica
12/12/2022;Jurídica;Espírito Santo;Serra;Av Regiao Sudeste 959;80;150;60;40;0;Congelado;Outro
12/12/2022;Física;Espírito Santo;Vitória;Rua Almirante Tamandare 23;33;55;30;0;0;Congelado;Plástica
12/12/2022;Física;Espírito Santo;Vila Velha;Rua Almirante Tamandare 23;67;93;40;0;0;Congelado;Plástica
12/12/2022;Física;Espírito Santo;Vitória;Rua Almirante Tamandare 23;396;134;297;0;0;Congelado;Plástica
12/12/2022;Jurídica;Espírito Santo;Serra;Av Regiao Sudeste 959;185;155;59;0;0;Congelado;Plástica
12/12/2022;Física;Espírito Santo;Serra;Rua Ozorio Ferreira Do Nascimento;50;800;60;0;0;Congelado;Plástica
12/12/2022;Jurídica;Espírito Santo;Cachoeiro de Itapemirim;Av Jones Do Santos Neves N79;22,322;7,288;0;0;0;Congelado;Plástica
13/12/2022;Jurídica;Espírito Santo;Castelo;Rua Aristeu Borges Aguiar N55;2,656;12,248;0;0;0;Congelado;Plástica
13/12/2022;Jurídica;Espírito Santo;Cachoeiro de Itapemirim;Rua Bernado Horta N322/324;0;9,798;0;0;0;Congelado;Plástica
13/12/2022;Jurídica;Espírito Santo;Cachoeiro de Itapemirim;Av Nossa Senhora Da Penha 395;0;8,127;0;0;0;Congelado;Plástica
13/12/2022;Jurídica;Espírito Santo;Cachoeiro de Itapemirim;Av Doutor Aristides Campos 594;0,134;16,87;0;0;0;Congelado;Plástica
27/12/2022;Física;Espírito Santo;Itapemirim;Av Beira Mar , N° 70;30;300;0;0;0;Congelado;Plástica
27/12/2022;Jurídica;Espírito Santo;Itapemirim;Rua Sebastião Alves De Almeida, N° 389;10;2,05;0;0;0;Congelado;Plástica
01/11/2022;Jurídica;São Paulo;Piracicaba;Rua Santa Cruz,170;3,6;0;0;0;0;Congelado;Plástica
03/11/2022;Jurídica;São Paulo;Piracicaba;Praça Dr Alfredo Cardoso 1336;114,378;208;0;0;0;Congelado;Plástica
04/11/2022;Jurídica;São Paulo;Piracicaba;Rua Joao Franco De Oliveira,1051;457,8;0;0;0;0;Congelado;Isopor
04/11/2022;Jurídica;São Paulo;Piracicaba;Rodovia Sp 308 Km 158 150M,Sn;8060,07;0;0;0;0;Congelado;Isopor
05/11/2022;Jurídica;São Paulo;São João da Boa Vista;Rua Ademar De Barros, 650;25;40;0;0;0;Congelado;Plástica
07/11/2022;Jurídica;São Paulo;Campinas;Av Monte Castelo, 468, Jd Proenca;0;36;0;0;0;Congelado;Outro
03/12/2022;Jurídica;São Paulo;São Bernardo do Campo;Av. Antártico, 465;120;80;0;10;0;Congelado;Plástica
30/12/2022;Jurídica;São Paulo;São João da Boa Vista;Rua Durval Ncolau, 1572;0;14,318;0;0;0;Congelado;Plástica
30/12/2022;Jurídica;São Paulo;Sabino;Rua Durval Ncolau, 1572;169,57;0;0;0;0;Resfriado;Plástica
02/02/2023;Jurídica;Pará;Belém;Rua Antonio Barreto, 1583B;9000;0;0;0;0;Congelado;Outro
02/02/2023;Jurídica;Pará;Belém;Rua Antonio Barreto 1583;1000;0;0;0;0;Congelado;Outro
26/01/2023;Física;Paraná;Matinhos;Rua Cianorte 300 Riviera 1;0;100;0;0;0;Congelado;Outro
28/01/2023;Física;Paraná;Matinhos;Mercado Do Peixe Box 8;0;300;0;0;0;Congelado;Plástica
28/01/2023;Física;Paraná;Matinhos;Mercado Do Peixe Box 32;0;430;0;0;0;Congelado;Plástica
30/01/2023;Jurídica;Paraná;Ponta Grossa;Rua Barao De Teffe 209;5750,3;989;0;0;0;Congelado;Plástica
30/01/2023;Física;Paraná;Pontal do Paraná;Rua Eledoro Crispim;0;90;0;0;0;Congelado;Outro
31/01/2023;Física;Paraná;Matinhos;Rua Martinho Correa, 420;0;60;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;Paraná;Guaratuba;Rua Tocantins, 418;0;80;0;0;0;Congelado;Plástica
01/02/2023;Física;Paraná;Guaratuba;Avenida Minas Gerais;0;70;0;0;0;Congelado;Plástica
03/02/2023;Física;Paraná;Paranaguá;Rua Regis Box 32;0;50;0;0;0;Congelado;Plástica
03/02/2023;Física;Paraná;Paranaguá;Rua Regis Box 32;0;50;0;0;0;Congelado;Plástica
20/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Marlene Pinto De Medeiros, 533;0;50;0;0;0;Congelado;Plástica
23/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Tenente Fancisco Antonio, 371;200;0;0;0;0;Congelado;Plástica
26/01/2023;Jurídica;Rio de janeiro;Paraty;Av. Otavio Gama, N676;13;45;0;0;0;Congelado;Plástica
26/01/2023;Jurídica;Rio de janeiro;Paraty;Rod Br 101 Km 579,5. Boa Vista;60;0;12;0;0;Congelado;Plástica
27/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Tenente Fancisco Antonio, 362;505,802;0;0;0;0;Congelado;Plástica
27/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Epaminondas Carlos De Melo N 96;200;0;0;0;0;Congelado;Plástica
27/01/2023;Física;Rio de janeiro;Paraty;Zona Costeira - Ilha Do Araujo;0;85;5;0;0;Congelado;Plástica
28/01/2023;Jurídica;Rio de janeiro;São João da Barra;Praça N. S. Da Penha N° 7;0;260;0;0;0;Congelado;Plástica
28/01/2023;Jurídica;Rio de janeiro;São João da Barra;Praça N. S. Da Penha N° 7;220;260;0;0;0;Congelado;Plástica
30/01/2023;Física;Rio de janeiro;Paraty;Rua Doraci Augusto Pinto;0;173;0;0;0;Congelado;Isopor
30/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Epaminonda Carlos De Melo , N96;1800;3500;150;0;0;Congelado;Plástica
30/01/2023;Física;Rio de janeiro;São João da Barra;Rua Ubaldo Sena, 29;0;500;0;0;0;Congelado;Plástica
30/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Domingo Gonçalves N° 481;200;200;580;0;0;Congelado;Plástica
30/01/2023;Jurídica;Rio de janeiro;Paraty;Tarituba, Avenida Dos Bulhões N° 88;0;20;20;0;0;Congelado;Plástica
30/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Samoel Costa N176;90;0;0;0;0;Congelado;Plástica
30/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Tenente Francisco Antonio ,57 ;200;0;0;0;0;Congelado;Plástica
30/01/2023;Jurídica;Rio de janeiro;Angra dos Reis;Av Julio Maria, 398;0;292;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;Rio de janeiro;Paraty;Praia Do Cruzeiro Mamangua;200;0;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Prefeito Benedito Domingos Gama-225;673;3031;4;0;0;Congelado;Plástica
31/01/2023;Física;Rio de janeiro;Paraty;Rua Angra Dos Reis;18;130;50;0;0;Congelado;Isopor
31/01/2023;Jurídica;Rio de janeiro;Quissamã;Rua Francisco Manhaes Neto, 580;0;20358;0;0;0;Congelado;Outro
31/01/2023;Jurídica;Rio de janeiro;Angra dos Reis;Rua Oito, 34 Camorim Grande;80;0;0;0;0;Congelado;Outro
03/02/2023;Jurídica;Minas Gerais;Contagem;Rua Santiago Ballesteros, 680;34;260;0;0;0;Congelado;Outro
03/02/2023;Jurídica;Distrito Federal;Brasília;Rod. Df 001 E Df 480, Ch. Arcp Iris S/N;630;20;0;0;0;Congelado;Outro
03/02/2023;Jurídica;Pernambuco;Jabotão dos Guararapes;Rua Floriano Peixoto, 383;268;40;0;0;0;Congelado;Outro
03/02/2023;Jurídica;São Paulo;São Paulo;Av. Cardeal Santiago Luiz Copello, 417;1775,2;130;0;0;0;Congelado;Outro
03/02/2023;Jurídica;Rio de janeiro;Duque de Caxias;Av. Calombe, 3010;368,8;0;0;0;0;Congelado;Outro
03/02/2023;Jurídica;Rio de janeiro;Duque de Caxias;Est. Velha Do Pilar, 1083;17982,6;440;0;0;0;Congelado;Outro
31/01/2023;Jurídica;Rio de janeiro;Angra dos Reis;Praia Do Japariz, Ilha Grande;400;0;400;0;0;Congelado;Plástica
31/01/2023;Jurídica;Rio de janeiro;Angra dos Reis;Praia Do Japariz, Ilha Grande;600;0;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;Rio de janeiro;Angra dos Reis;Rua Boa Esperança N° 5B;0;150;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;Rio de janeiro;Angra dos Reis;Rua Boa Esperança N° 5B;0;160;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;Rio de janeiro;Angra dos Reis;Av São Paulo Ilha Grande Dos Rios;78;0;0;0;0;Congelado;Embolsado
31/01/2023;Jurídica;Rio de janeiro;Angra dos Reis;Rua Oito, 34 Camorim Grande;80;0;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Domingos Gonçalves De Abreu, Nº343;50;50;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;Rio de janeiro;Paraty;Rua Camomila, S/N;670;200;240;0;0;Congelado;Plástica
01/02/2023;Jurídica;Rio de janeiro;Paraty;Av Orlando Carpinelli 91;0;20;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;Rio de janeiro;Paraty;Br. 101 Km 569, Praia Da Barra Dp Cprumbê;0;143;116;0;0;Congelado;Plástica
01/02/2023;Física;Rio de janeiro;Paraty;Rodovia Rio Santos, Km 567;842;0;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;Rio de janeiro;Angra dos Reis;Rua Poeta Brasil, N° 70;1600;700;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;Rio de janeiro;Paraty;Prainha Grande Grauna Rodovia Br 101 Km 595.2;0;300;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;Rio de janeiro;Paraty;Rua Jango Padua N° 428;0;620;80;0;0;Congelado;Plástica
02/02/2023;Jurídica;Rio de janeiro;Angra dos Reis;Praia Do Bananal, 230;80;0;0;0;0;Congelado;Plástica
02/02/2023;Física;Rio de janeiro;Angra dos Reis;Rua Dr Carlos Amaral Brasil Balneária;300;0;0;0;0;Congelado;Embolsado
02/02/2023;Jurídica;Rio de janeiro;Angra dos Reis;Avenida Luigi De Amendola, N° 8;30;0;0;0;0;In Natura;Plástica
02/02/2023;Jurídica;Rio de janeiro;Paraty;Estrada Da Grauna,Sitio Do Frances,S/N;16,8;0;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;Rio de janeiro;Paraty;Br 101, Km 175, Praia Grande Party;700;3700;25;0;0;Congelado;Plástica
02/02/2023;Jurídica;Rio de janeiro;Angra dos Reis;Avenida Joao Pedro Ii Lote 2 Camorim;80;60;40;20;20;Congelado;Embolsado
02/02/2023;Jurídica;Rio de janeiro;Angra dos Reis;Rua Maria Jose Lucas Peixoto, 309;275;0;0;0;0;Congelado;Plástica
02/02/2023;Física;Rio de janeiro;Paraty;Rua Do Cemitério S/N;200;70;10;15;30;Congelado;Outro
02/02/2023;Jurídica;Rio de janeiro;Paraty;Rua Maria Jacome Mello, 384;50;150;0;0;0;Congelado;Embolsado
02/02/2023;Física;Rio de janeiro;Paraty;Rua Jango Padua N° 529;0;210;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;Rio de janeiro;Paraty;Av Roberto Silveira, S/N;0;780;80;0;0;Congelado;Plástica
02/02/2023;Jurídica;Rio de janeiro;Paraty;R. Benedicto Captulino Martins Ramiro 251;100;3000;100;0;0;Congelado;Plástica
02/02/2023;Jurídica;Rio de janeiro;Paraty;Rua Jose Vieira Ramos;15;40;40;0;0;Congelado;Plástica
02/02/2023;Jurídica;Rio de janeiro;Paraty;Avenida Bulhoes, 20;90;290;82;0;0;Congelado;Plástica
02/02/2023;Jurídica;Rio de janeiro;Campos dos Goytacazes;Rua Guido De Oliveira, 88;0;1000;0;0;0;Congelado;Plástica
02/02/2023;Física;Rio de janeiro;Angra dos Reis;Rua Rio Das Ostras N° 62;800;0;500;0;0;Congelado;Plástica
03/02/2023;Física;Rio de janeiro;São Francisco de Itabapoana;90 Santa Clara;0;3000;0;0;3000;Congelado;Plástica
03/02/2023;Jurídica;Rio de janeiro;Angra dos Reis;Praia Das Flechas - Ilha Da Gipoia S/N;380;0;0;0;0;Congelado;Plástica
